{'relicTier': 'Axi', 'relicName': 'A1', 'relicState': 'Intact', 'itemName': 'Akstiletto Prime Barrel', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N3', 'relicState': 'Intact', 'itemName': 'Burston Prime Stock', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N3', 'relicState': 'Intact', 'itemName': 'Bronco Prime Blueprint', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N3', 'relicState': 'Intact', 'itemName': 'Braton Prime Barrel', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N3', 'relicState': 'Exceptional', 'itemName': 'Nekros Prime Blueprint', 'rarity': 'Rare', 'chance': 4, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N3', 'relicState': 'Exceptional', 'itemName': 'Euphona Prime Barrel', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N3', 'relicState': 'Exceptional', 'itemName': 'Carrier Prime Cerebrum', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N3', 'relicState': 'Exceptional', 'itemName': 'Burston Prime Stock', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N3', 'relicState': 'Exceptional', 'itemName': 'Bronco Prime Blueprint', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N3', 'relicState': 'Exceptional', 'itemName': 'Braton Prime Barrel', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N3', 'relicState': 'Flawless', 'itemName': 'Nekros Prime Blueprint', 'rarity': 'Rare', 'chance': 6, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N3', 'relicState': 'Flawless', 'itemName': 'Euphona Prime Barrel', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N3', 'relicState': 'Flawless', 'itemName': 'Carrier Prime Cerebrum', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N3', 'relicState': 'Flawless', 'itemName': 'Burston Prime Stock', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N3', 'relicState': 'Flawless', 'itemName': 'Bronco Prime Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N3', 'relicState': 'Flawless', 'itemName': 'Braton Prime Barrel', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N3', 'relicState': 'Radiant', 'itemName': 'Nekros Prime Blueprint', 'rarity': 'Uncommon', 'chance': 10, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N3', 'relicState': 'Radiant', 'itemName': 'Euphona Prime Barrel', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N3', 'relicState': 'Radiant', 'itemName': 'Carrier Prime Cerebrum', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N3', 'relicState': 'Radiant', 'itemName': 'Burston Prime Stock', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N3', 'relicState': 'Radiant', 'itemName': 'Bronco Prime Blueprint', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N3', 'relicState': 'Radiant', 'itemName': 'Braton Prime Barrel', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N4', 'relicState': 'Intact', 'itemName': 'Nikana Prime Blade', 'rarity': 'Rare', 'chance': 2, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N4', 'relicState': 'Intact', 'itemName': '2X Forma Blueprint', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N4', 'relicState': 'Intact', 'itemName': 'Oberon Prime Blueprint', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N4', 'relicState': 'Intact', 'itemName': 'Paris Prime Upper Limb', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N4', 'relicState': 'Intact', 'itemName': 'Saryn Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N4', 'relicState': 'Intact', 'itemName': 'Orthos Prime Handle', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N4', 'relicState': 'Exceptional', 'itemName': 'Nikana Prime Blade', 'rarity': 'Rare', 'chance': 4, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N4', 'relicState': 'Exceptional', 'itemName': '2X Forma Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N4', 'relicState': 'Exceptional', 'itemName': 'Oberon Prime Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N4', 'relicState': 'Exceptional', 'itemName': 'Paris Prime Upper Limb', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N4', 'relicState': 'Exceptional', 'itemName': 'Saryn Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N4', 'relicState': 'Exceptional', 'itemName': 'Orthos Prime Handle', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N4', 'relicState': 'Flawless', 'itemName': 'Nikana Prime Blade', 'rarity': 'Rare', 'chance': 6, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N4', 'relicState': 'Flawless', 'itemName': '2X Forma Blueprint', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N4', 'relicState': 'Flawless', 'itemName': 'Oberon Prime Blueprint', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N4', 'relicState': 'Flawless', 'itemName': 'Paris Prime Upper Limb', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N4', 'relicState': 'Flawless', 'itemName': 'Saryn Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N4', 'relicState': 'Flawless', 'itemName': 'Orthos Prime Handle', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N4', 'relicState': 'Radiant', 'itemName': 'Nikana Prime Blade', 'rarity': 'Uncommon', 'chance': 10, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N4', 'relicState': 'Radiant', 'itemName': '2X Forma Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N4', 'relicState': 'Radiant', 'itemName': 'Oberon Prime Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N4', 'relicState': 'Radiant', 'itemName': 'Paris Prime Upper Limb', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N4', 'relicState': 'Radiant', 'itemName': 'Saryn Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N4', 'relicState': 'Radiant', 'itemName': 'Orthos Prime Handle', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N5', 'relicState': 'Intact', 'itemName': 'Nekros Prime Systems Blueprint', 'rarity': 'Rare', 'chance': 2, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N5', 'relicState': 'Intact', 'itemName': 'Hydroid Prime Blueprint', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N5', 'relicState': 'Intact', 'itemName': 'Tigris Prime Receiver', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N5', 'relicState': 'Intact', 'itemName': 'Braton Prime Stock', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N5', 'relicState': 'Intact', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N5', 'relicState': 'Intact', 'itemName': 'Lex Prime Receiver', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N5', 'relicState': 'Exceptional', 'itemName': 'Nekros Prime Systems Blueprint', 'rarity': 'Rare', 'chance': 4, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N5', 'relicState': 'Exceptional', 'itemName': 'Hydroid Prime Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N5', 'relicState': 'Exceptional', 'itemName': 'Tigris Prime Receiver', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N5', 'relicState': 'Exceptional', 'itemName': 'Braton Prime Stock', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N5', 'relicState': 'Exceptional', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N5', 'relicState': 'Exceptional', 'itemName': 'Lex Prime Receiver', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N5', 'relicState': 'Flawless', 'itemName': 'Nekros Prime Systems Blueprint', 'rarity': 'Rare', 'chance': 6, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N5', 'relicState': 'Flawless', 'itemName': 'Hydroid Prime Blueprint', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N5', 'relicState': 'Flawless', 'itemName': 'Tigris Prime Receiver', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N5', 'relicState': 'Flawless', 'itemName': 'Braton Prime Stock', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N5', 'relicState': 'Flawless', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N5', 'relicState': 'Flawless', 'itemName': 'Lex Prime Receiver', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N5', 'relicState': 'Radiant', 'itemName': 'Nekros Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 10, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N5', 'relicState': 'Radiant', 'itemName': 'Hydroid Prime Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N5', 'relicState': 'Radiant', 'itemName': 'Tigris Prime Receiver', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N5', 'relicState': 'Radiant', 'itemName': 'Braton Prime Stock', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N5', 'relicState': 'Radiant', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N5', 'relicState': 'Radiant', 'itemName': 'Lex Prime Receiver', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N6', 'relicState': 'Intact', 'itemName': 'Nyx Prime Neuroptics Blueprint', 'rarity': 'Rare', 'chance': 2, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N6', 'relicState': 'Intact', 'itemName': 'Scindo Prime Handle', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N6', 'relicState': 'Intact', 'itemName': 'Rhino Prime Chassis Blueprint', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N6', 'relicState': 'Intact', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N6', 'relicState': 'Intact', 'itemName': 'Boltor Prime Barrel', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N6', 'relicState': 'Intact', 'itemName': 'Hikou Prime Pouch', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N6', 'relicState': 'Exceptional', 'itemName': 'Nyx Prime Neuroptics Blueprint', 'rarity': 'Rare', 'chance': 4, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N6', 'relicState': 'Exceptional', 'itemName': 'Scindo Prime Handle', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N6', 'relicState': 'Exceptional', 'itemName': 'Rhino Prime Chassis Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N6', 'relicState': 'Exceptional', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N6', 'relicState': 'Exceptional', 'itemName': 'Boltor Prime Barrel', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N6', 'relicState': 'Exceptional', 'itemName': 'Hikou Prime Pouch', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N6', 'relicState': 'Flawless', 'itemName': 'Nyx Prime Neuroptics Blueprint', 'rarity': 'Rare', 'chance': 6, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N6', 'relicState': 'Flawless', 'itemName': 'Scindo Prime Handle', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N6', 'relicState': 'Flawless', 'itemName': 'Rhino Prime Chassis Blueprint', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N6', 'relicState': 'Flawless', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N6', 'relicState': 'Flawless', 'itemName': 'Boltor Prime Barrel', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N6', 'relicState': 'Flawless', 'itemName': 'Hikou Prime Pouch', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N6', 'relicState': 'Radiant', 'itemName': 'Nyx Prime Neuroptics Blueprint', 'rarity': 'Uncommon', 'chance': 10, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N6', 'relicState': 'Radiant', 'itemName': 'Scindo Prime Handle', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N6', 'relicState': 'Radiant', 'itemName': 'Rhino Prime Chassis Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N6', 'relicState': 'Radiant', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N6', 'relicState': 'Radiant', 'itemName': 'Boltor Prime Barrel', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N6', 'relicState': 'Radiant', 'itemName': 'Hikou Prime Pouch', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N7', 'relicState': 'Intact', 'itemName': 'Ninkondi Prime Handle', 'rarity': 'Rare', 'chance': 2, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N7', 'relicState': 'Intact', 'itemName': 'Gram Prime Blueprint', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N7', 'relicState': 'Intact', 'itemName': '2X Forma Blueprint', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N7', 'relicState': 'Intact', 'itemName': 'Limbo Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N7', 'relicState': 'Intact', 'itemName': 'Pyrana Prime Barrel', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N7', 'relicState': 'Intact', 'itemName': 'Kronen Prime Blueprint', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N7', 'relicState': 'Exceptional', 'itemName': 'Ninkondi Prime Handle', 'rarity': 'Rare', 'chance': 4, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N7', 'relicState': 'Exceptional', 'itemName': 'Gram Prime Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N7', 'relicState': 'Exceptional', 'itemName': '2X Forma Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N7', 'relicState': 'Exceptional', 'itemName': 'Limbo Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N7', 'relicState': 'Exceptional', 'itemName': 'Pyrana Prime Barrel', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N7', 'relicState': 'Exceptional', 'itemName': 'Kronen Prime Blueprint', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N7', 'relicState': 'Flawless', 'itemName': 'Ninkondi Prime Handle', 'rarity': 'Rare', 'chance': 6, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N7', 'relicState': 'Flawless', 'itemName': 'Gram Prime Blueprint', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N7', 'relicState': 'Flawless', 'itemName': '2X Forma Blueprint', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N7', 'relicState': 'Flawless', 'itemName': 'Limbo Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N7', 'relicState': 'Flawless', 'itemName': 'Pyrana Prime Barrel', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N7', 'relicState': 'Flawless', 'itemName': 'Kronen Prime Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N7', 'relicState': 'Radiant', 'itemName': 'Ninkondi Prime Handle', 'rarity': 'Uncommon', 'chance': 10, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N7', 'relicState': 'Radiant', 'itemName': 'Gram Prime Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N7', 'relicState': 'Radiant', 'itemName': '2X Forma Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N7', 'relicState': 'Radiant', 'itemName': 'Limbo Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N7', 'relicState': 'Radiant', 'itemName': 'Pyrana Prime Barrel', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N7', 'relicState': 'Radiant', 'itemName': 'Kronen Prime Blueprint', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N8', 'relicState': 'Intact', 'itemName': 'Nikana Prime Hilt', 'rarity': 'Rare', 'chance': 2, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N8', 'relicState': 'Intact', 'itemName': 'Valkyr Prime Neuroptics Blueprint', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N8', 'relicState': 'Intact', 'itemName': 'Cernos Prime String', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N8', 'relicState': 'Intact', 'itemName': 'Valkyr Prime Blueprint', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N8', 'relicState': 'Intact', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N8', 'relicState': 'Intact', 'itemName': 'Cernos Prime Upper Limb', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N8', 'relicState': 'Exceptional', 'itemName': 'Nikana Prime Hilt', 'rarity': 'Rare', 'chance': 4, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N8', 'relicState': 'Exceptional', 'itemName': 'Valkyr Prime Neuroptics Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N8', 'relicState': 'Exceptional', 'itemName': 'Cernos Prime String', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N8', 'relicState': 'Exceptional', 'itemName': 'Valkyr Prime Blueprint', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N8', 'relicState': 'Exceptional', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N8', 'relicState': 'Exceptional', 'itemName': 'Cernos Prime Upper Limb', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N8', 'relicState': 'Flawless', 'itemName': 'Nikana Prime Hilt', 'rarity': 'Rare', 'chance': 6, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N8', 'relicState': 'Flawless', 'itemName': 'Valkyr Prime Neuroptics Blueprint', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N8', 'relicState': 'Flawless', 'itemName': 'Cernos Prime String', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N8', 'relicState': 'Flawless', 'itemName': 'Valkyr Prime Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N8', 'relicState': 'Flawless', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N8', 'relicState': 'Flawless', 'itemName': 'Cernos Prime Upper Limb', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N8', 'relicState': 'Radiant', 'itemName': 'Nikana Prime Hilt', 'rarity': 'Uncommon', 'chance': 10, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N8', 'relicState': 'Radiant', 'itemName': 'Valkyr Prime Neuroptics Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N8', 'relicState': 'Radiant', 'itemName': 'Cernos Prime String', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N8', 'relicState': 'Radiant', 'itemName': 'Valkyr Prime Blueprint', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N8', 'relicState': 'Radiant', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N8', 'relicState': 'Radiant', 'itemName': 'Cernos Prime Upper Limb', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N9', 'relicState': 'Intact', 'itemName': 'Ninkondi Prime Handle', 'rarity': 'Rare', 'chance': 2, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N9', 'relicState': 'Intact', 'itemName': 'Ivara Prime Blueprint', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N9', 'relicState': 'Intact', 'itemName': 'Akjagara Prime Link', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N9', 'relicState': 'Intact', 'itemName': 'Tekko Prime Gauntlet', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N9', 'relicState': 'Intact', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N9', 'relicState': 'Intact', 'itemName': 'Paris Prime String', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N9', 'relicState': 'Exceptional', 'itemName': 'Ninkondi Prime Handle', 'rarity': 'Rare', 'chance': 4, 'tablename': 'relics'}
{'relicTier': 'Meso', 'relicName': 'N9', 'relicState': 'Exceptional', 'itemName': 'Ivara Prime Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
